151	1.5729	0.8678	38.8586	71.0252	36.6645	69.0761	32.7306	36.6832	38.5049	38.7395
152	1.4361	0.8562	39.5436	71.4103	37.1490	69.0724	32.4492	37.2904	39.1794	39.6769
153	1.5674	0.8725	38.7439	70.7385	36.5052	68.9581	31.6115	36.8412	38.4097	39.1582
154	1.6482	0.8731	38.7086	71.0479	36.3666	69.0506	31.6078	36.9809	38.1239	38.7537
155	1.6414	0.8663	39.2329	70.9978	36.8128	68.9820	32.0457	37.3282	38.0918	39.7853
156	1.6013	0.8561	39.6086	71.6056	37.2240	69.6007	32.8340	37.4533	38.8374	39.7715
157	1.6824	0.8815	38.4764	70.5446	36.6592	68.9014	32.5310	36.8283	38.0990	39.1784
158	1.3837	0.8518	39.7866	71.6892	37.2303	69.5272	32.2802	37.2550	39.3386	40.0474
159	1.5387	0.8647	39.4018	71.3098	37.2813	69.6185	32.9868	37.2381	39.4301	39.4703
160	1.4922	0.8385	40.6357	72.4851	37.8960	70.1780	33.0345	37.7596	40.2588	40.5310
161	1.4876	0.8562	39.6916	71.7288	37.6730	69.7748	33.1073	37.8768	39.4124	40.2956
162	1.7124	0.8469	40.1748	72.1545	37.6450	70.0551	33.0922	37.8384	39.5407	40.1088
163	1.6313	0.8495	40.1536	72.2466	38.1087	70.2895	33.8403	38.2307	39.7513	40.6124
164	1.5364	0.8502	40.2854	72.0317	38.2393	70.3785	34.5008	38.5430	39.4608	40.4526
165	1.5835	0.8634	39.3675	71.5535	37.6491	70.1118	34.0745	37.6185	39.1000	39.8035
166	1.6358	0.8594	39.4442	71.9254	37.7571	70.4858	34.0946	38.5667	38.8726	39.4947
167	1.4852	0.8807	38.3726	71.0372	37.5392	70.0444	34.5780	38.1109	38.9633	38.5048
168	1.4414	0.8330	40.9050	72.9839	38.5553	70.9462	34.5951	38.4728	40.4150	40.7384
169	1.5408	0.8327	40.6844	72.9602	38.4223	70.8584	34.0411	38.6713	40.5313	40.4455
170	1.5038	0.8279	41.3158	73.1639	38.9893	71.1191	34.8564	39.3415	40.3835	41.3758
171	1.3446	0.8302	41.4046	73.3019	39.0577	71.3980	34.1645	39.3122	41.0090	41.7452
172	1.4155	0.8374	41.1362	72.7489	38.8886	70.6453	34.7272	38.8725	40.8199	41.1348
173	1.4625	0.8383	40.8151	72.8127	38.5096	70.8436	33.7297	38.9666	40.7668	40.5753
174	1.3915	0.8270	41.4788	73.1969	39.3193	71.3410	35.2320	38.7810	41.2005	42.0638
175	1.3467	0.8298	41.3561	73.1418	39.0949	71.3074	35.0754	39.2581	40.8074	41.2388
176	1.4016	0.8248	41.6469	73.4014	39.4966	71.3808	35.5219	39.9178	41.0657	41.4810
177	1.4943	0.8340	41.2514	73.1110	39.1901	71.0518	35.2101	39.3118	40.8184	41.4202
178	1.3265	0.8180	42.1073	73.8551	39.7981	72.0179	35.7386	40.1965	41.4715	41.7859
179	1.4364	0.8182	42.1986	73.8179	40.0430	71.9367	35.7986	40.5105	41.9023	41.9605
180	1.2430	0.8166	42.3669	73.8122	39.9719	71.8156	35.7346	39.9718	41.9574	42.2237
181	1.4663	0.8283	41.7597	73.4240	39.8512	71.5130	36.1377	39.8839	41.4231	41.9600
182	1.4503	0.8297	41.6114	73.3723	39.6893	71.5672	36.1968	39.1368	41.4333	41.9901
183	1.4170	0.8240	41.8102	73.4958	39.6285	71.7873	35.7489	39.4081	41.5089	41.8481
184	1.5142	0.8309	41.5432	73.0929	39.3056	71.2353	35.3614	38.7520	41.3210	41.7880
185	1.3510	0.8110	42.5222	74.3620	40.0091	72.4504	35.8190	39.2757	42.4921	42.4495
186	1.3891	0.8194	42.0977	73.8859	40.2547	72.2094	36.4197	40.2229	42.2162	42.1599
187	1.5027	0.8348	41.6706	73.3267	39.8839	72.0030	36.4034	40.0134	41.5761	41.5429
188	1.3740	0.8252	42.0563	73.5684	39.8770	71.8040	35.5142	40.5791	41.4556	41.9591
189	1.3965	0.8350	41.4951	73.2818	39.8293	71.9687	35.5208	39.9571	41.7166	42.1228
190	1.3602	0.8299	41.7743	73.4906	40.1432	72.0830	36.6390	39.9442	41.7327	42.2568
191	1.5369	0.8450	40.9288	72.7318	39.4895	71.4212	36.3785	39.7109	40.4399	41.4286
192	1.3011	0.8269	41.5955	73.4760	40.2709	72.3015	36.8589	40.7694	41.7467	41.7088
193	1.3478	0.8358	41.4225	73.1677	39.9027	71.7772	36.1505	40.3069	41.1147	42.0386
194	1.3546	0.8199	42.3074	73.7045	40.1469	71.9680	36.0263	40.4566	41.9026	42.2022
195	1.2064	0.8059	42.7978	74.4328	40.3686	72.4200	36.0095	40.2511	42.0262	43.1878
196	1.4364	0.8098	42.6310	74.5054	40.3705	72.6709	35.8973	40.4731	41.9821	43.1296
197	1.2056	0.8025	42.9093	74.9845	40.6231	72.8975	36.7967	40.1655	41.8973	43.6329
198	1.3306	0.8150	42.5223	74.1611	40.4890	72.5314	36.8603	40.2849	41.8602	42.9506
199	1.3910	0.8107	42.7311	74.1442	40.4040	72.0727	36.6112	40.5015	41.7763	42.7272
200	1.5961	0.7940	43.4159	74.9223	40.9297	72.8737	36.9892	41.0276	42.1818	43.5202
201	1.5230	0.7878	43.8966	75.2159	41.4269	73.2192	37.2679	41.8280	42.5779	44.0337
202	1.5894	0.7835	44.0039	75.4823	41.4406	73.4156	36.8880	41.9461	42.7823	44.1462
